"[101, 54, 125, 37, 64, 25, 117, 57, 143, 51, 100, 3, 90, 56, 186, 92, 60, 50, 64, 50, 2, 137, 100, 2, 28, 56, 54, 52, -1, -1]","(False, '36분 24초')"
"[128, -1, -1, 37, 100, 2, 121, 71, 7, 51, -1, -1, 107, -1, -1, 46, 49, 79, 25, 36, 11, 129, 50, 6, 24, 62, 98, 4, 55, 78]","(False, '16분 35초')"
"[98, 50, 12, 82, 57, 37, 120, 45, 29, 42, 54, 417, 105, 100, 1, 0, 48, 23, 64, 54, 334, 2, 50, 2, 28, 55, 51, 52, 45, 69]","(True, '15분 21초')"
"[0, -1, -1, 27, 53, 818, 55, 54, 85, 28, 86, 14, 52, 60, 15, 38, 64, 22, 139, 42, 107, 91, 66, 29, 146, 56, 588, 105, 75, 4]","(True, '21분 16초')"
"[47, 46, 39, 82, 50, 26, 122, 33, 6, 75, 33, 6, 97, 51, 39, 109, 81, 73, 22, 58, 96, 68, 53, 17, 145, 55, 69, 80, 51, 70]","(False, '19분 32초')"
"[58, 42, 31, 122, 48, 21, 118, 30, 10, 68, 67, 18, 78, 55, 20, 17, 56, 62, 22, -2, -2, 129, 53, 441, 48, -2, -2, 65, 50, 2]","(False, '16분 0초')"
"[36, 50, 38, 95, 61, 38, 1, 67, 3, 145, 60, 15, 4, 60, 35, 42, 100, 1, 144, -2, -2, 55, 68, 47, 51, 86, 7, 80, 72, 29]","(True, '15분 24초')"
"[144, 71, 21, 139, 55, 147, 157, 54, 224, 9, 75, 8, 105, -1, -1, 47, 51, 120, 85, -1, -1, 63, 50, 40, 119, 50, 20, 93, 55, 260]","(True, '22분 18초')"
"[120, 46, 211, 144, 29, 7, 121, 62, 129, 103, 57, 21, 80, 68, 53, 58, 51, 51, 37, 46, 28, 91, 68, 40, 28, 55, 11, 107, 100, 1]","(True, '26분 1초')"
"[85, -1, -1, 64, 54, 81, 157, 67, 3, 16, 53, 64, 97, 0, 4, 46, 59, 186, 37, 52, 164, 135, 0, 1, 50, 45, 11, 52, 54, 13]","(False, '17분 45초')"
"[101, 60, 262, 121, -2, -2, 149, 62, 121, 68, 75, 8, 80, -2, -2, 144, 100, 2, 122, 36, 14, 157, 41, 17, 48, 25, 16, 97, 77, 30]","(True, '31분 6초')"
"[157, -2, -2, 139, 54, 136, 101, -2, -2, 68, 53, 32, 78, 100, 2, 33, 53, 55, 64, 60, 52, 137, 59, 147, 103, 41, 32, 80, 48, 66]","(True, '16분 7초')"
"[18, -1, -1, 60, 56, 41, 128, 55, 223, 68, -2, -2, 90, 69, 13, 47, 33, 9, 53, 70, 186, 157, -2, -2, 50, 54, 52, 80, -1, -1]","(False, '31분 38초')"
"[37, 55, 157, 122, 47, 57, 22, 50, 101, 145, 56, 263, 90, -2, -2, 46, 55, 11, 121, 88, 8, 128, 57, 61, 49, 60, 20, 120, 100, 1]","(False, '32분 16초')"
"[0, 53, 326, 82, 71, 38, 149, 67, 24, 28, 67, 6, 117, 57, 129, 118, 45, 11, 60, 63, 16, 69, 51, 82, 49, 56, 9, 125, 55, 200]","(False, '15분 50초')"
"[38, 50, 630, 59, 46, 39, 32, 55, 31, 51, -2, -2, 75, 100, 2, 0, -1, -1, 25, 57, 95, 153, 59, 162, 28, 42, 31, 69, 62, 298]","(True, '20분 55초')"
