IllIIIllIllIlIIl,diamond 1,29,"[('akshan', 60, 62, 41), ('akali', 52, 49, 45), ('ryze', 47, 27, 31), ('irelia', 41, 24, 34), ('yone', 26, 11, 31), ('ahri', 55, 21, 17), ('sion', 49, 18, 19), ('viktor', 42, 15, 21), ('zoe', 57, 16, 12), ('vex', 58, 14, 10), ('yasuo', 70, 14, 6), ('sylas', 60, 12, 8), ('leblanc', 55, 11, 9), ('kaisa', 40, 8, 12), ('jayce', 58, 11, 8), ('jhin', 58, 11, 8), ('gwen', 47, 8, 9), ('tryndamere', 56, 9, 7), ('tristana', 56, 9, 7), ('fiora', 47, 7, 8), ('jax', 50, 7, 7), ('xerath', 50, 6, 6), ('twistedfate', 50, 6, 6), ('aatrox', 55, 6, 5), ('camille', 60, 6, 4), ('lissandra', 50, 5, 5), ('ekko', 40, 4, 6), ('neeko', 67, 6, 3), ('veigar', 67, 6, 3), ('vladimir', 11, 1, 8), ('vayne', 63, 5, 3), ('sett', 25, 2, 6), ('gragas', 25, 2, 6), ('viego', 83, 5, 1), ('cassiopeia', 67, 4, 2), ('morgana', 67, 4, 2), ('leesin', 100, 5, 0), ('zeri', 40, 2, 3), ('graves', 40, 2, 3), ('syndra', 20, 1, 4), ('blitzcrank', 75, 3, 1), ('pyke', 75, 3, 1), ('kayle', 50, 2, 2), ('lucian', 50, 2, 2), ('corki', 25, 1, 3), ('poppy', 67, 2, 1), ('janna', 0, 0, 3), ('katarina', 50, 1, 1), ('taliyah', 50, 1, 1), ('renekton', 0, 0, 2), ('rumble', 0, 0, 2), ('xayah', 100, 1, 0), ('jinx', 100, 1, 0), ('trundle', 100, 1, 0), ('nunu', 100, 1, 0), ('karthus', 0, 0, 1), ('kindred', 0, 0, 1), ('pantheon', 0, 0, 1), ('kayn', 0, 0, 1)]"
안녕 나 응우옌,diamond 1,29,"[('irelia', 53, 66, 58), ('akali', 78, 14, 4), ('fiora', 50, 6, 6), ('yone', 55, 6, 5), ('jax', 20, 2, 8), ('vayne', 43, 3, 4), ('camille', 50, 2, 2), ('aatrox', 100, 3, 0), ('sylas', 33, 1, 2), ('syndra', 100, 2, 0), ('riven', 50, 1, 1), ('poppy', 50, 1, 1), ('amumu', 50, 1, 1), ('gwen', 50, 1, 1), ('jayce', 0, 0, 2), ('darius', 0, 0, 1), ('renekton', 0, 0, 1), ('ekko', 0, 0, 1), ('kennen', 0, 0, 1), ('lux', 0, 0, 1), ('fiddlesticks', 0, 0, 1)]"
idanqe1,diamond 1,29,"[('xerath', 59, 120, 85)]"
히내리,diamond 1,29,"[('zac', 48, 10, 11), ('graves', 50, 9, 9), ('drmundo', 57, 8, 6), ('udyr', 62, 8, 5), ('viego', 31, 4, 9), ('hecarim', 50, 6, 6), ('elise', 82, 9, 2), ('blitzcrank', 45, 5, 6), ('nunu', 60, 6, 4), ('zed', 40, 4, 6), ('karthus', 11, 1, 8), ('kayn', 71, 5, 2), ('talon', 57, 4, 3), ('nocturne', 57, 4, 3), ('diana', 43, 3, 4), ('ekko', 29, 2, 5), ('rengar', 67, 4, 2), ('xinzhao', 50, 3, 3), ('nami', 0, 0, 6), ('maokai', 60, 3, 2), ('malphite', 75, 3, 1), ('lulu', 75, 3, 1), ('karma', 75, 3, 1), ('caitlyn', 0, 0, 3), ('khazix', 100, 2, 0), ('fiddlesticks', 100, 2, 0), ('poppy', 50, 1, 1), ('lux', 50, 1, 1), ('pyke', 50, 1, 1), ('leesin', 100, 1, 0), ('nautilus', 100, 1, 0), ('lissandra', 100, 1, 0), ('teemo', 100, 1, 0), ('monkeyking', 0, 0, 1), ('amumu', 0, 0, 1), ('vladimir', 0, 0, 1), ('nidalee', 0, 0, 1), ('tryndamere', 0, 0, 1), ('jayce', 0, 0, 1), ('zilean', 0, 0, 1), ('aatrox', 0, 0, 1)]"
BT Clap,diamond 2,57,"[('ahri', 52, 76, 70), ('vex', 57, 73, 56), ('syndra', 52, 53, 49), ('viktor', 47, 28, 31), ('akali', 52, 25, 23), ('sylas', 59, 16, 11), ('yone', 40, 6, 9), ('taliyah', 60, 6, 4), ('tryndamere', 50, 4, 4), ('zoe', 38, 3, 5), ('yasuo', 38, 3, 5), ('leblanc', 25, 2, 6), ('malphite', 67, 4, 2), ('pantheon', 67, 4, 2), ('ezreal', 50, 3, 3), ('gragas', 80, 4, 1), ('nautilus', 60, 3, 2), ('camille', 40, 2, 3), ('aatrox', 20, 1, 4), ('irelia', 25, 1, 3), ('tahmkench', 67, 2, 1), ('karma', 67, 2, 1), ('lulu', 67, 2, 1), ('graves', 33, 1, 2), ('jhin', 33, 1, 2), ('leona', 33, 1, 2), ('zed', 0, 0, 3), ('qiyana', 100, 2, 0), ('gwen', 100, 2, 0), ('corki', 50, 1, 1), ('akshan', 50, 1, 1), ('swain', 50, 1, 1), ('jayce', 0, 0, 2), ('blitzcrank', 0, 0, 2), ('lux', 100, 1, 0), ('ornn', 100, 1, 0), ('viego', 100, 1, 0), ('xerath', 100, 1, 0), ('leesin', 100, 1, 0), ('samira', 100, 1, 0), ('rakan', 0, 0, 1), ('renekton', 0, 0, 1), ('kassadin', 0, 0, 1), ('volibear', 0, 0, 1), ('cassiopeia', 0, 0, 1), ('ryze', 0, 0, 1)]"
만랩원딜,diamond 1,29,"[('xayah', 64, 9, 5), ('jhin', 73, 8, 3), ('ezreal', 56, 5, 4), ('missfortune', 75, 6, 2), ('kaisa', 50, 3, 3), ('jinx', 50, 3, 3), ('kennen', 50, 2, 2), ('zeri', 50, 2, 2), ('diana', 100, 3, 0), ('ahri', 100, 3, 0), ('graves', 67, 2, 1), ('aphelios', 67, 2, 1), ('caitlyn', 67, 2, 1), ('vayne', 67, 2, 1), ('hecarim', 33, 1, 2), ('samira', 50, 1, 1), ('lucian', 50, 1, 1), ('zed', 0, 0, 2), ('vex', 0, 0, 2), ('nidalee', 0, 0, 2), ('ornn', 100, 1, 0), ('yone', 100, 1, 0), ('leblanc', 100, 1, 0), ('malphite', 100, 1, 0), ('shen', 100, 1, 0), ('kalista', 100, 1, 0), ('aatrox', 100, 1, 0), ('karma', 100, 1, 0), ('irelia', 100, 1, 0), ('singed', 100, 1, 0), ('olaf', 100, 1, 0), ('lissandra', 100, 1, 0), ('vi', 100, 1, 0), ('monkeyking', 100, 1, 0), ('senna', 100, 1, 0), ('blitzcrank', 100, 1, 0), ('cassiopeia', 0, 0, 1), ('ashe', 0, 0, 1), ('leona', 0, 0, 1), ('leesin', 0, 0, 1), ('kayn', 0, 0, 1), ('tristana', 0, 0, 1), ('varus', 0, 0, 1), ('yasuo', 0, 0, 1), ('taliyah', 0, 0, 1), ('sylas', 0, 0, 1)]"
김복실김용현,diamond 1,29,"[('graves', 68, 45, 21), ('leesin', 57, 12, 9), ('xinzhao', 59, 10, 7), ('viego', 36, 4, 7), ('volibear', 50, 5, 5), ('talon', 33, 3, 6), ('sett', 50, 2, 2), ('monkeyking', 50, 2, 2), ('nidalee', 50, 1, 1), ('sylas', 50, 1, 1), ('lucian', 0, 0, 1), ('ezreal', 0, 0, 1)]"
2001 08 05,diamond 1,29,"[('samira', 67, 14, 7), ('kaisa', 50, 6, 6), ('lucian', 50, 4, 4), ('karthus', 100, 3, 0), ('missfortune', 100, 2, 0), ('graves', 100, 2, 0), ('leesin', 50, 1, 1), ('ashe', 100, 1, 0), ('vex', 100, 1, 0), ('lillia', 100, 1, 0), ('yasuo', 100, 1, 0), ('taliyah', 100, 1, 0), ('jayce', 0, 0, 1)]"
bcasfrgrqgqdf,diamond 1,29,"[('twistedfate', 54, 26, 22), ('ryze', 54, 14, 12), ('caitlyn', 48, 12, 13), ('syndra', 50, 12, 12), ('zilean', 39, 9, 14), ('rumble', 48, 10, 11), ('ezreal', 55, 11, 9), ('jhin', 40, 6, 9), ('lissandra', 75, 9, 3), ('xinzhao', 45, 5, 6), ('kaisa', 67, 6, 3), ('leesin', 38, 3, 5), ('jinx', 38, 3, 5), ('zed', 57, 4, 3), ('graves', 57, 4, 3), ('lucian', 83, 5, 1), ('ahri', 33, 2, 4), ('jarvaniv', 33, 1, 2), ('xayah', 33, 1, 2), ('samira', 100, 2, 0), ('aphelios', 100, 2, 0), ('varus', 50, 1, 1), ('renekton', 50, 1, 1), ('lulu', 100, 1, 0), ('vex', 0, 0, 1), ('fiora', 0, 0, 1), ('shen', 0, 0, 1), ('kalista', 0, 0, 1), ('gangplank', 0, 0, 1)]"
메로앳타,diamond 1,91,"[('ahri', 64, 32, 18), ('viktor', 61, 25, 16), ('ryze', 48, 14, 15), ('yone', 54, 15, 13), ('sylas', 54, 14, 12), ('kassadin', 73, 16, 6), ('renekton', 36, 8, 14), ('vex', 38, 8, 13), ('akali', 45, 9, 11), ('jayce', 76, 13, 4), ('galio', 50, 8, 8), ('akshan', 38, 5, 8), ('orianna', 40, 4, 6), ('karma', 56, 5, 4), ('katarina', 44, 4, 5), ('zoe', 33, 3, 6), ('vladimir', 25, 2, 6), ('taliyah', 71, 5, 2), ('syndra', 83, 5, 1), ('irelia', 67, 4, 2), ('jhin', 50, 3, 3), ('twistedfate', 50, 3, 3), ('jax', 60, 3, 2), ('yasuo', 40, 2, 3), ('lucian', 40, 2, 3), ('gragas', 40, 2, 3), ('leblanc', 0, 0, 5), ('camille', 100, 4, 0), ('corki', 25, 1, 3), ('aatrox', 100, 3, 0), ('ezreal', 67, 2, 1), ('sion', 33, 1, 2), ('gangplank', 100, 2, 0), ('xayah', 50, 1, 1), ('rumble', 50, 1, 1), ('kaisa', 0, 0, 2), ('tryndamere', 0, 0, 2), ('monkeyking', 0, 0, 2), ('ekko', 100, 1, 0), ('viego', 100, 1, 0), ('jinx', 0, 0, 1), ('lissandra', 0, 0, 1), ('graves', 0, 0, 1), ('talon', 0, 0, 1), ('xinzhao', 0, 0, 1), ('tristana', 0, 0, 1), ('ornn', 0, 0, 1), ('poppy', 0, 0, 1), ('yuumi', 0, 0, 1)]"
므 갸,diamond 1,9,"[('graves', 51, 21, 20), ('leesin', 50, 20, 20), ('nidalee', 43, 13, 17), ('jhin', 67, 12, 6), ('gwen', 61, 11, 7), ('jinx', 25, 4, 12), ('talon', 60, 6, 4), ('aphelios', 60, 6, 4), ('xinzhao', 50, 5, 5), ('kindred', 44, 4, 5), ('ezreal', 60, 3, 2), ('zeri', 50, 2, 2), ('caitlyn', 50, 2, 2), ('diana', 25, 1, 3), ('hecarim', 25, 1, 3), ('sylas', 33, 1, 2), ('xayah', 33, 1, 2), ('lucian', 100, 2, 0), ('karthus', 100, 2, 0), ('lux', 100, 2, 0), ('samira', 50, 1, 1), ('viktor', 50, 1, 1), ('karma', 50, 1, 1), ('kayn', 0, 0, 2), ('ivern', 100, 1, 0), ('kalista', 100, 1, 0), ('varus', 100, 1, 0), ('monkeyking', 100, 1, 0), ('volibear', 100, 1, 0), ('anivia', 100, 1, 0), ('olaf', 100, 1, 0), ('akshan', 0, 0, 1), ('gragas', 0, 0, 1), ('janna', 0, 0, 1), ('rengar', 0, 0, 1), ('masteryi', 0, 0, 1), ('corki', 0, 0, 1), ('jayce', 0, 0, 1), ('azir', 0, 0, 1), ('twistedfate', 0, 0, 1), ('viego', 0, 0, 1)]"
찐명찬,diamond 1,6,"[('leesin', 55, 55, 45), ('karma', 64, 14, 8), ('nidalee', 50, 10, 10), ('poppy', 47, 7, 8), ('viego', 46, 6, 7), ('hecarim', 36, 4, 7), ('lillia', 56, 5, 4), ('trundle', 75, 6, 2), ('karthus', 57, 4, 3), ('xinzhao', 43, 3, 4), ('nautilus', 29, 2, 5), ('graves', 50, 3, 3), ('thresh', 80, 4, 1), ('nocturne', 40, 2, 3), ('leona', 75, 3, 1), ('blitzcrank', 75, 3, 1), ('kayn', 50, 2, 2), ('gragas', 50, 2, 2), ('ekko', 50, 2, 2), ('lulu', 100, 3, 0), ('monkeyking', 67, 2, 1), ('elise', 67, 2, 1), ('amumu', 67, 2, 1), ('malphite', 67, 2, 1), ('morgana', 33, 1, 2), ('kindred', 0, 0, 3), ('taliyah', 50, 1, 1), ('nami', 50, 1, 1), ('diana', 50, 1, 1), ('rammus', 50, 1, 1), ('zed', 100, 1, 0), ('volibear', 100, 1, 0), ('sejuani', 100, 1, 0), ('skarner', 100, 1, 0), ('lux', 0, 0, 1), ('ahri', 0, 0, 1), ('vi', 0, 0, 1), ('jarvaniv', 0, 0, 1), ('darius', 0, 0, 1), ('olaf', 0, 0, 1), ('zac', 0, 0, 1), ('jax', 0, 0, 1), ('pantheon', 0, 0, 1), ('shyvana', 0, 0, 1)]"
Loba,diamond 1,17,"[('ahri', 51, 22, 21), ('taliyah', 70, 16, 7), ('viktor', 45, 10, 12), ('sylas', 57, 8, 6), ('leblanc', 46, 6, 7), ('kaisa', 31, 4, 9), ('camille', 58, 7, 5), ('zoe', 45, 5, 6), ('yasuo', 75, 6, 2), ('aatrox', 50, 4, 4), ('yone', 33, 2, 4), ('vex', 60, 3, 2), ('blitzcrank', 50, 2, 2), ('xayah', 67, 2, 1), ('aphelios', 67, 2, 1), ('lux', 67, 2, 1), ('lucian', 0, 0, 3), ('kassadin', 0, 0, 3), ('gwen', 0, 0, 3), ('ornn', 100, 2, 0), ('samira', 50, 1, 1), ('tryndamere', 50, 1, 1), ('twistedfate', 50, 1, 1), ('kindred', 50, 1, 1), ('ezreal', 0, 0, 2), ('gangplank', 0, 0, 2), ('azir', 0, 0, 2), ('jinx', 100, 1, 0), ('jayce', 100, 1, 0), ('syndra', 100, 1, 0), ('vayne', 100, 1, 0), ('corki', 100, 1, 0), ('zeri', 100, 1, 0), ('caitlyn', 100, 1, 0), ('irelia', 100, 1, 0), ('leesin', 100, 1, 0), ('hecarim', 0, 0, 1), ('malphite', 0, 0, 1), ('akali', 0, 0, 1), ('sett', 0, 0, 1), ('missfortune', 0, 0, 1), ('twitch', 0, 0, 1), ('anivia', 0, 0, 1), ('viego', 0, 0, 1)]"
그의 흰티,diamond 1,29,"[('ornn', 56, 74, 58), ('leona', 47, 8, 9), ('thresh', 60, 6, 4), ('fiora', 44, 4, 5), ('garen', 50, 4, 4), ('renekton', 33, 2, 4), ('aatrox', 80, 4, 1), ('graves', 60, 3, 2), ('gangplank', 50, 2, 2), ('tahmkench', 25, 1, 3), ('maokai', 25, 1, 3), ('viego', 67, 2, 1), ('senna', 50, 1, 1), ('leesin', 50, 1, 1), ('jax', 0, 0, 2), ('jhin', 0, 0, 2), ('akshan', 100, 1, 0), ('renata', 100, 1, 0), ('shen', 100, 1, 0), ('gwen', 100, 1, 0), ('corki', 100, 1, 0), ('azir', 100, 1, 0), ('kennen', 0, 0, 1), ('pantheon', 0, 0, 1), ('darius', 0, 0, 1), ('nautilus', 0, 0, 1), ('kindred', 0, 0, 1), ('lulu', 0, 0, 1), ('nunu', 0, 0, 1), ('camille', 0, 0, 1), ('nidalee', 0, 0, 1), ('viktor', 0, 0, 1), ('yasuo', 0, 0, 1), ('fiddlesticks', 0, 0, 1), ('alistar', 0, 0, 1)]"
백지헌광팬 소로,diamond 1,29,"[('akali', 59, 35, 24), ('fiora', 44, 7, 9), ('zeri', 67, 6, 3), ('lucian', 50, 4, 4), ('aatrox', 57, 4, 3), ('samira', 83, 5, 1), ('varus', 83, 5, 1), ('ezreal', 83, 5, 1), ('gwen', 25, 1, 3), ('leesin', 0, 0, 4), ('xayah', 67, 2, 1), ('volibear', 67, 2, 1), ('kayle', 33, 1, 2), ('viego', 33, 1, 2), ('malphite', 33, 1, 2), ('tahmkench', 0, 0, 3), ('kayn', 100, 2, 0), ('irelia', 100, 2, 0), ('yone', 100, 2, 0), ('kogmaw', 50, 1, 1), ('kassadin', 50, 1, 1), ('jinx', 50, 1, 1), ('ashe', 50, 1, 1), ('tristana', 50, 1, 1), ('riven', 50, 1, 1), ('aphelios', 50, 1, 1), ('garen', 0, 0, 2), ('talon', 0, 0, 2), ('jhin', 0, 0, 2), ('yasuo', 0, 0, 2), ('renekton', 0, 0, 2), ('monkeyking', 100, 1, 0), ('reksai', 100, 1, 0), ('nidalee', 100, 1, 0), ('zyra', 100, 1, 0), ('sejuani', 100, 1, 0), ('viktor', 100, 1, 0), ('vayne', 100, 1, 0), ('graves', 100, 1, 0), ('gragas', 100, 1, 0), ('camille', 100, 1, 0), ('corki', 100, 1, 0), ('alistar', 100, 1, 0), ('velkoz', 0, 0, 1), ('twistedfate', 0, 0, 1), ('nami', 0, 0, 1), ('quinn', 0, 0, 1), ('lillia', 0, 0, 1), ('kaisa', 0, 0, 1), ('xinzhao', 0, 0, 1), ('orianna', 0, 0, 1), ('rengar', 0, 0, 1), ('sylas', 0, 0, 1), ('draven', 0, 0, 1), ('khazix', 0, 0, 1), ('senna', 0, 0, 1), ('hecarim', 0, 0, 1), ('jax', 0, 0, 1), ('syndra', 0, 0, 1), ('heimerdinger', 0, 0, 1), ('karthus', 0, 0, 1)]"
그놈의크리스마스,diamond 1,19,"[('nunu', 60, 105, 70), ('zac', 44, 4, 5), ('hecarim', 50, 2, 2), ('morgana', 25, 1, 3), ('karma', 50, 1, 1), ('lulu', 100, 1, 0), ('volibear', 0, 0, 1)]"
MIDMIDMD,diamond 1,29,"[('ahri', 62, 26, 16), ('viktor', 67, 24, 12), ('vex', 51, 18, 17), ('leblanc', 61, 17, 11), ('sylas', 47, 8, 9), ('graves', 53, 8, 7), ('akali', 38, 5, 8), ('corki', 50, 6, 6), ('kaisa', 50, 5, 5), ('lucian', 50, 5, 5), ('yone', 30, 3, 7), ('syndra', 63, 5, 3), ('kennen', 50, 4, 4), ('renekton', 38, 3, 5), ('twistedfate', 25, 2, 6), ('ryze', 0, 0, 6), ('karma', 50, 2, 2), ('gragas', 25, 1, 3), ('qiyana', 25, 1, 3), ('jayce', 67, 2, 1), ('yasuo', 33, 1, 2), ('pantheon', 33, 1, 2), ('nautilus', 100, 2, 0), ('xayah', 100, 2, 0), ('galio', 50, 1, 1), ('lissandra', 50, 1, 1), ('leesin', 0, 0, 2), ('jarvaniv', 0, 0, 2), ('malphite', 100, 1, 0), ('irelia', 100, 1, 0), ('sett', 0, 0, 1), ('talon', 0, 0, 1), ('camille', 0, 0, 1), ('gnar', 0, 0, 1), ('diana', 0, 0, 1), ('viego', 0, 0, 1), ('orianna', 0, 0, 1)]"
Code TT,diamond 2,65,"[('viego', 51, 53, 50), ('diana', 61, 51, 32), ('graves', 56, 32, 25), ('kindred', 59, 13, 9), ('camille', 54, 7, 6), ('leesin', 45, 5, 6), ('kayn', 50, 4, 4), ('monkeyking', 38, 3, 5), ('gwen', 25, 2, 6), ('xerath', 83, 5, 1), ('fiora', 67, 4, 2), ('reksai', 80, 4, 1), ('irelia', 50, 2, 2), ('pyke', 50, 2, 2), ('zeri', 33, 1, 2), ('fizz', 33, 1, 2), ('kaisa', 50, 1, 1), ('malzahar', 50, 1, 1), ('ezreal', 50, 1, 1), ('hecarim', 50, 1, 1), ('trundle', 50, 1, 1), ('renekton', 0, 0, 2), ('viktor', 100, 1, 0), ('taliyah', 100, 1, 0), ('sylas', 100, 1, 0), ('lucian', 100, 1, 0), ('janna', 100, 1, 0), ('drmundo', 100, 1, 0), ('sona', 100, 1, 0), ('corki', 0, 0, 1), ('nautilus', 0, 0, 1), ('poppy', 0, 0, 1), ('kayle', 0, 0, 1), ('olaf', 0, 0, 1), ('tryndamere', 0, 0, 1), ('jhin', 0, 0, 1), ('vayne', 0, 0, 1), ('maokai', 0, 0, 1)]"
thisisjunglecha2,diamond 1,29,"[('elise', 65, 44, 24), ('viego', 75, 6, 2), ('leesin', 43, 3, 4), ('sion', 33, 1, 2), ('diana', 100, 1, 0), ('nidalee', 100, 1, 0), ('khazix', 0, 0, 1), ('ekko', 0, 0, 1)]"
횽 진,diamond 1,0,"[('ahri', 56, 37, 29), ('sylas', 47, 23, 26), ('vex', 58, 18, 13), ('taliyah', 56, 10, 8), ('zeri', 64, 9, 5), ('zed', 57, 8, 6), ('poppy', 30, 3, 7), ('ryze', 25, 2, 6), ('akali', 33, 2, 4), ('zoe', 50, 2, 2), ('jhin', 50, 2, 2), ('lissandra', 25, 1, 3), ('lucian', 67, 2, 1), ('akshan', 67, 2, 1), ('renekton', 67, 2, 1), ('yasuo', 33, 1, 2), ('xayah', 33, 1, 2), ('syndra', 33, 1, 2), ('ezreal', 33, 1, 2), ('janna', 50, 1, 1), ('yone', 0, 0, 2), ('karma', 0, 0, 2), ('thresh', 100, 1, 0), ('viktor', 100, 1, 0), ('jinx', 100, 1, 0), ('leona', 100, 1, 0), ('nidalee', 100, 1, 0), ('viego', 0, 0, 1), ('twistedfate', 0, 0, 1), ('jayce', 0, 0, 1), ('talon', 0, 0, 1), ('leblanc', 0, 0, 1)]"
생배충겜즨나못해,diamond 1,29,"[('leesin', 58, 36, 26), ('gragas', 70, 32, 14), ('graves', 38, 14, 23), ('kindred', 66, 23, 12), ('hecarim', 47, 9, 10), ('blitzcrank', 53, 9, 8), ('karma', 41, 7, 10), ('nidalee', 44, 7, 9), ('trundle', 46, 6, 7), ('viego', 60, 6, 4), ('diana', 50, 5, 5), ('thresh', 33, 3, 6), ('kayn', 63, 5, 3), ('jarvaniv', 50, 4, 4), ('udyr', 29, 2, 5), ('rumble', 67, 4, 2), ('elise', 33, 2, 4), ('olaf', 60, 3, 2), ('leblanc', 50, 2, 2), ('sylas', 50, 2, 2), ('ekko', 50, 2, 2), ('taliyah', 67, 2, 1), ('nautilus', 0, 0, 3), ('sett', 50, 1, 1), ('gwen', 50, 1, 1), ('karthus', 0, 0, 2), ('sejuani', 0, 0, 2), ('qiyana', 0, 0, 1), ('poppy', 0, 0, 1), ('galio', 0, 0, 1), ('shaco', 0, 0, 1), ('malphite', 0, 0, 1), ('camille', 0, 0, 1), ('teemo', 0, 0, 1), ('akali', 0, 0, 1), ('alistar', 0, 0, 1), ('leona', 0, 0, 1)]"
파티셰훈이,diamond 1,29,"[('jhin', 56, 47, 37), ('twitch', 45, 13, 16), ('samira', 47, 9, 10), ('nautilus', 73, 11, 4), ('karma', 67, 2, 1), ('alistar', 33, 1, 2), ('monkeyking', 50, 1, 1), ('vayne', 100, 1, 0), ('aatrox', 100, 1, 0), ('yone', 100, 1, 0), ('leesin', 0, 0, 1), ('blitzcrank', 0, 0, 1), ('leona', 0, 0, 1), ('yasuo', 0, 0, 1)]"
나 보면 이김,diamond 1,29,"[('irelia', 29, 4, 10), ('vayne', 58, 7, 5), ('nidalee', 80, 8, 2), ('leesin', 56, 5, 4), ('leblanc', 50, 4, 4), ('akali', 43, 3, 4), ('jarvaniv', 67, 4, 2), ('jayce', 50, 3, 3), ('gangplank', 60, 3, 2), ('samira', 75, 3, 1), ('blitzcrank', 50, 2, 2), ('reksai', 100, 3, 0), ('diana', 67, 2, 1), ('aphelios', 67, 2, 1), ('xinzhao', 33, 1, 2), ('zed', 33, 1, 2), ('sylas', 33, 1, 2), ('viego', 33, 1, 2), ('lucian', 100, 2, 0), ('kaisa', 100, 2, 0), ('gragas', 100, 2, 0), ('khazix', 50, 1, 1), ('fiora', 50, 1, 1), ('renekton', 50, 1, 1), ('elise', 100, 1, 0), ('sett', 100, 1, 0), ('akshan', 100, 1, 0), ('gwen', 100, 1, 0), ('talon', 100, 1, 0), ('jax', 100, 1, 0), ('ekko', 100, 1, 0), ('nocturne', 100, 1, 0), ('yone', 100, 1, 0), ('jhin', 100, 1, 0), ('hecarim', 100, 1, 0), ('trundle', 100, 1, 0), ('rumble', 100, 1, 0), ('vex', 0, 0, 1), ('twistedfate', 0, 0, 1), ('darius', 0, 0, 1), ('poppy', 0, 0, 1), ('viktor', 0, 0, 1), ('graves', 0, 0, 1), ('ryze', 0, 0, 1), ('zeri', 0, 0, 1)]"
마 탈,diamond 1,29,"[('syndra', 68, 70, 33), ('viktor', 31, 4, 9), ('vex', 50, 3, 3), ('ahri', 75, 3, 1), ('leblanc', 0, 0, 4), ('nautilus', 100, 2, 0), ('lulu', 100, 2, 0), ('lissandra', 100, 2, 0), ('lucian', 50, 1, 1), ('kaisa', 0, 0, 2), ('sylas', 0, 0, 2), ('jhin', 100, 1, 0), ('missfortune', 100, 1, 0), ('pantheon', 100, 1, 0), ('ziggs', 100, 1, 0), ('leona', 100, 1, 0), ('nami', 100, 1, 0), ('brand', 0, 0, 1), ('corki', 0, 0, 1), ('alistar', 0, 0, 1), ('sivir', 0, 0, 1), ('heimerdinger', 0, 0, 1)]"
I Just Let It Go,diamond 1,43,"[('vayne', 54, 141, 119), ('ezreal', 49, 66, 70), ('jinx', 52, 70, 64), ('kaisa', 43, 44, 58), ('lucian', 33, 7, 14), ('caitlyn', 56, 10, 8), ('samira', 36, 4, 7), ('zeri', 43, 3, 4), ('zed', 17, 1, 5), ('blitzcrank', 0, 0, 4), ('thresh', 100, 3, 0), ('xayah', 100, 1, 0), ('pyke', 100, 1, 0), ('vladimir', 0, 0, 1), ('elise', 0, 0, 1)]"
15gggggggggg,diamond 1,29,"[('leesin', 46, 18, 21), ('viego', 55, 11, 9), ('graves', 53, 9, 8), ('nidalee', 67, 10, 5), ('hecarim', 64, 9, 5), ('diana', 82, 9, 2), ('jayce', 40, 4, 6), ('talon', 57, 4, 3), ('zed', 33, 2, 4), ('ryze', 60, 3, 2), ('gwen', 100, 4, 0), ('xinzhao', 75, 3, 1), ('aatrox', 75, 3, 1), ('gragas', 50, 2, 2), ('tryndamere', 67, 2, 1), ('kindred', 33, 1, 2), ('renekton', 0, 0, 3), ('sylas', 100, 2, 0), ('fiora', 50, 1, 1), ('viktor', 50, 1, 1), ('ahri', 0, 0, 2), ('jhin', 0, 0, 2), ('yone', 100, 1, 0), ('poppy', 100, 1, 0), ('lulu', 100, 1, 0), ('aphelios', 100, 1, 0), ('reksai', 0, 0, 1), ('monkeyking', 0, 0, 1), ('olaf', 0, 0, 1), ('gangplank', 0, 0, 1), ('kaisa', 0, 0, 1), ('syndra', 0, 0, 1), ('leblanc', 0, 0, 1), ('jarvaniv', 0, 0, 1), ('ekko', 0, 0, 1), ('rengar', 0, 0, 1)]"
봇안오면걍뒤짐,diamond 1,29,"[('jhin', 52, 43, 40), ('ezreal', 57, 31, 23), ('zeri', 52, 23, 21), ('jinx', 57, 17, 13), ('aphelios', 59, 16, 11), ('xayah', 36, 5, 9), ('vayne', 77, 10, 3), ('samira', 30, 3, 7), ('caitlyn', 33, 3, 6), ('varus', 71, 5, 2), ('kaisa', 57, 4, 3), ('tristana', 33, 2, 4), ('sivir', 80, 4, 1), ('lucian', 20, 1, 4), ('galio', 50, 2, 2), ('draven', 25, 1, 3), ('ryze', 33, 1, 2), ('karma', 100, 2, 0), ('jayce', 50, 1, 1), ('vex', 50, 1, 1), ('karthus', 0, 0, 2), ('viktor', 0, 0, 2), ('graves', 0, 0, 2), ('blitzcrank', 100, 1, 0), ('xerath', 100, 1, 0), ('thresh', 100, 1, 0), ('rakan', 100, 1, 0), ('teemo', 100, 1, 0), ('garen', 100, 1, 0), ('leesin', 100, 1, 0), ('renata', 0, 0, 1), ('twistedfate', 0, 0, 1), ('bard', 0, 0, 1), ('kalista', 0, 0, 1), ('zilean', 0, 0, 1)]"
