[],[]
"[['Akshan', 'Bearduck', 'MonkeyKing', 'asdqewzxc', 'Lulu', 'Baby S2', 'Kaisa', 'Gen G Peyz', 'Karma', '농심라면다내꺼야', 'Rumble', 'dalongmeiI', 'Poppy', 'Tar2an', 'Zoe', '아파요 머리가', 'Samira', 'byz', 'Pyke', 'Rascal'], ['Graves', 'asdqewzxc', 'Gwen', 'cctt', 'Ryze', 'Brave boyy', 'Lucian', '서울은날씨가추워', 'Nami', '해피아린', 'Akali', 'BRO Morgan', 'Viego', '우찬굳', 'Ahri', '도화지에그린그림', 'TahmKench', 'Rascal', 'Senna', 'TES 77'], ['Gwen', '순삭쿠키', 'Zed', 'BRO Delight', 'Leblanc', '쪼렙이다말로하자', 'Ezreal', 'waiga', 'Taric', 'kratosase', 'Shyvana', '혈안의적룡 애디', 'MonkeyKing', 'asdqewzxc', 'Taliyah', 'CruIserr', 'Jhin', 'CLJ1', 'Nautilus', '여주월'], ['Taliyah', '한화생명 로키', 'Graves', 'Conquer yourself', 'Swain', 'CLJ1', 'Lucian', 'FLY Johnsun', 'Yuumi', '해피아린', 'Gragas', 'asdqewzxc', 'Viego', 'Brave boyy', 'Katarina', 'boongwa', 'Jhin', 'waiga1', 'Nami', 'zztaibaba'], ['Gangplank', 'KT Castle', 'Taliyah', 'Rossoo', 'Leblanc', '쪼렙이다말로하자', 'Ezreal', 'Radiohead', 'Leona', 'zztaibaba', 'Graves', 'asdqewzxc', 'LeeSin', 'caibao', 'Ahri', 'zhong men dui ju', 'Ziggs', '직스 좀 믿어줘', 'Pyke', 'poome'], ['Graves', 'V5 ppgod', 'Taliyah', '2CORINTHIANS', 'Leblanc', 'kxwqff', 'Aphelios', 'Gen G Peyz', 'Thresh', 'TES 77', 'Riven', 'TTTHHHH', 'MonkeyKing', 'asdqewzxc', 'Zoe', 'DK Pullbae', 'Nautilus', 'zztaibaba', 'Senna', '타 잔'], ['Singed', 'Lego77', 'Nidalee', 'Conquer yourself', 'Qiyana', 'Happy Game ToT', 'TahmKench', 'zztaibaba', 'Senna', 'KT Noah', 'Gwen', '도화지에그린그림', 'MonkeyKing', 'asdqewzxc', 'Leblanc', '쪼렙이다말로하자', 'Kalista', 'hope3', 'Neeko', 'LSB Kael'], ['Riven', 'Azhy', 'Graves', 'asdqewzxc', 'Qiyana', 'Happy Game ToT', 'Kalista', 'waiga1', 'Leona', 'zunguideqxxs', 'Sejuani', 'fragiIe', 'Kindred', '타 잔', 'Orianna', '쪼렙이다말로하자', 'Ezreal', 'T1 Gumayusi', 'Pyke', 'ff99'], ['Jax', 'julichanshengmei', 'MonkeyKing', 'asdqewzxc', 'Taliyah', '가민준', 'Malphite', 'DK Saint', 'Pantheon', 'zztaibaba', 'Mordekaiser', '순삭쿠키', 'Graves', 'fragiIe', 'Katarina', 'boongwa', 'LeeSin', 'LSB Envy', 'Senna', 'FLY Johnsun'], ['Gragas', 'kratosase', 'Nocturne', 'Conquer yourself', 'Taliyah', 'kxwqff', 'Kalista', 'lcs superstar', 'Bard', 'Eyla1', 'Jax', '다의미가없어요', 'MonkeyKing', 'asdqewzxc', 'Zoe', '이별을 그리다', 'TahmKench', 'zunguideqxxs', 'Senna', 'LSB Kael']]","[[False, '15분 17초'], [False, '28분 21초'], [True, '28분 10초'], [True, '22분 10초'], [True, '37분 58초'], [True, '29분 26초'], [False, '26분 14초'], [True, '21분 38초'], [True, '25분 7초'], [True, '29분 48초']]"
"[['Gwen', '삼괴권1', 'Graves', 'Moye', 'Lissandra', 'Water9f', 'Kalista', 'huashenemo', 'Pyke', 'Vsta1', 'TahmKench', 'zunguideqxxs', 'LeeSin', '다시봄이올까요', 'Leblanc', 'Feistyy', 'Shyvana', '혈안의적룡 애디', 'Senna', 'xxxxxxm'], ['Sejuani', 'Kingen', 'Diana', 'Monster toys', 'Yasuo', 'oh ooh vvoah', 'Twitch', 'LANZIKING', 'Nami', 'yaoyaoxiaokeai', 'Gangplank', '머리는3일에한번', 'Viego', '2CORINTHIANS', 'Syndra', 'stratingover', 'Lucian', 'T1 Gumayusi', 'Yuumi', 'xxxxxxm'], ['Lulu', 'ww68', 'LeeSin', 'Night 9 19', 'Ahri', '태영이의모함', 'Lucian', 'T1 Gumayusi', 'Yuumi', 'yaoyaoxiaokeai', 'Graves', 'HNChaonan', 'MonkeyKing', 'Monster toys', 'Azir', 'WBG Easyhoon', 'KogMaw', 'lcs superstar', 'Nami', 'xxxxxxm'], ['MonkeyKing', 'Azhy', 'Taliyah', '오리지널찰떡쿠키', 'Ahri', 'QXAL972184346', 'Twitch', 'LANZIKING', 'Yuumi', 'xxxxxxm', 'Jayce', 'su yi ming', 'Viego', 'Dan Xiao Gu', 'Leblanc', 'qwesadz', 'Kalista', 'huashenemo', 'Renata', 'stratingover'], ['Rumble', 'Lego77', 'Graves', 'Stars in the sky', 'Syndra', 'asdasdsada', 'Xayah', 'FLY Johnsun', 'Pantheon', 'Bearduck', 'Irelia', 'IRELKlNG', 'Taliyah', 'fragiIe', 'Leblanc', 'kxwqff', 'Samira', 'huashenemo', 'Shen', 'xxxxxxm'], ['Rumble', '어쩌라고맞짱뜰까', 'Nidalee', 'fragiIe', 'Qiyana', 'Happy Game ToT', 'Twitch', 'chongshengzhimen', 'Nami', 'xxxxxxm', 'LeeSin', '우찬굳', 'Taliyah', 'byz', 'Yone', 'KT VicLa', 'Lucian', 'FLY Johnsun', 'Nautilus', 'Night 9 19'], ['Rumble', 'chasy1', 'Kayn', 'Conquer yourself', 'Zoe', '태영이의모함', 'Jhin', '재훈이의모함', 'Nautilus', '과일파인애플', 'Vladimir', 'rastrive 0', 'Talon', 'Brave boyy', 'Graves', 'lnferno', 'Lucian', 'FLY Johnsun', 'Nami', 'xxxxxxm'], ['Riven', 'TTTHHHH', 'Diana', 'billyyyy', 'Qiyana', 'Happy Game ToT', 'Lucian', 'XiaoxiaQAQ', 'Yuumi', 'xxxxxxm', 'Rumble', 'dalongmeiI', 'Talon', 'wodekuaile', 'Ahri', '할거없으니가', 'Ezreal', '무미건조한', 'Nami', 'asdfqwerxcv'], ['Shyvana', '혈안의적룡 애디', 'Graves', 'byz', 'Galio', 'boongwa', 'Ezreal', 'JaeYounge2', 'Yuumi', 'Rascal', 'Rumble', 'dalongmeiI', 'Talon', '전상득', 'Ahri', 'Fisherr', 'TahmKench', 'xxxxxxm', 'Senna', 'Like 1999'], ['Ezreal', 'woaijiejie', 'Kayn', 'ASD QQQ ZZZ', 'Taliyah', 'lnferno', 'Shyvana', '혈안의적룡 애디', 'Yuumi', 'xxxxxxm', 'Kled', '어리고싶다', 'Graves', 'Conquer yourself', 'Katarina', 'boongwa', 'Jhin', '가민준', 'Rumble', 'Rascal'], ['Shyvana', '혈안의적룡 애디', 'Talon', '전상득', 'Swain', 'FLY Johnsun', 'Aphelios', 'chongshengzhimen', 'Nautilus', 'huihuilaide', 'Fiora', 'Supreme01', 'Viego', 'Night 9 19', 'Sylas', 'SLOW Shiba64', 'Ezreal', 'LSB Envy', 'Karma', 'xxxxxxm'], ['Volibear', 'Corgi1', 'Viego', 'Epilogue for you', 'Taliyah', '할거없으니가', 'Draven', 'Gen G Peyz', 'Nami', 'Rascal', 'Aatrox', '머리는3일에한번', 'Talon', '전상득', 'Zoe', '아파요 머리가', 'Lucian', 'lcs superstar', 'Nautilus', 'xxxxxxm'], ['Akshan', '어리고싶다', 'Viego', 'Epilogue for you', 'Ahri', '할거없으니가', 'Aphelios', 'LSB Envy', 'Lulu', 'xxxxxxm', 'Sylas', 'Gen G Quid', 'Graves', 'Dan Xiao Gu', 'Kennen', '순삭쿠키', 'Kalista', 'Gen G Peyz', 'Leona', '전상득'], ['Sejuani', '역천괴', 'Gwen', '타 잔', 'Lucian', '힝구리퐁퐁구리', 'Aphelios', 'ff99', 'Lulu', '쪼렙이다말로하자', 'Riven', 'Azhy', 'Viego', 'byz', 'Taliyah', '한화생명 로키', 'Kalista', 'lanmeihaochi', 'Renata', 'xxxxxxm'], ['Rumble', 'Lego77', 'Nidalee', 'DK Lucid', 'Yone', '할거없으니가', 'Ezreal', '참새크면비둘기', 'Karma', 'xxxxxxm', 'Jayce', '어리고싶다', 'Hecarim', 'ASD QQQ ZZZ', 'Azir', 'WBG Easyhoon', 'Kaisa', '아직은 무겁다', 'Nautilus', '해피아린'], ['Rumble', '머리는3일에한번', 'Kayn', 'HNChaonan', 'Taliyah', 'qwesadz', 'Kalista', 'stratingover', 'Nautilus', '전상득', 'Jayce', 'DK Lucid', 'Hecarim', 'ASD QQQ ZZZ', 'Zoe', '외로운영어쌤수종', 'Ezreal', 'Fatty', 'Karma', 'xxxxxxm'], ['Ahri', '태영이의모함', 'Graves', '니르바나 R', 'LeeSin', 'Bearduck', 'Kalista', 'Gen G Peyz', 'Nautilus', 'oh ooh vvoah', 'Riven', 'V5 ppgod', 'Kindred', 'byz', 'Sylas', 'Epilogue for you', 'Lucian', '서울은날씨가추워', 'Nami', 'xxxxxxm'], ['Lucian', 'TTTHHHH', 'Viego', 'Night 9 19', 'Zoe', '쪼렙이다말로하자', 'Kalista', '디알엑스 태윤', 'Pyke', 'aoiqweuqwq', 'MonkeyKing', '어쩌라고맞짱뜰까', 'Ekko', 'Epilogue for you', 'Poppy', '광팔햄', 'Qiyana', 'minhe', 'Senna', 'xxxxxxm'], ['Tryndamere', '순삭쿠키', 'Nidalee', 'srysrysrysrysr', 'TwistedFate', 'ASD QQQ ZZZ', 'Kalista', 'lcs superstar', 'Alistar', 'LSB Kael', 'Akshan', 'JUGKlNG', 'RekSai', 'wlsWkghksksp', 'Ahri', 'DK ShowMaker', 'Tristana', 'xxxxxxm', 'Renata', '후회없는인생살게'], ['Jax', '다의미가없어요', 'MonkeyKing', 'Dinai', 'Ahri', 'QXAL972184346', 'Ezreal', 'Gen G Peyz', 'Alistar', 'xxxxxxm', 'Gwen', 'chasy1', 'Talon', 'wangpiaoliang', 'Veigar', '한화생명 로키', 'Samira', 'LSB Envy', 'Renata', '해피아린']]","[[True, '27분 59초'], [True, '30분 13초'], [True, '24분 50초'], [True, '25분 9초'], [False, '15분 13초'], [False, '22분 42초'], [True, '24분 43초'], [False, '26분 54초'], [False, '23분 15초'], [True, '41분 52초'], [True, '30분 30초'], [True, '30분 6초'], [True, '18분 37초'], [False, '19분 14초'], [False, '23분 56초'], [False, '15분 15초'], [True, '18분 11초'], [False, '27분 51초'], [False, '23분 3초'], [False, '29분 40초']]"
"[['Gwen', 'DK Lucid', 'Rengar', 'cctt', 'Lucian', '베란다거북이', 'Ezreal', 'viper3', 'Nami', '과일파인애플', 'Akali', '고구마는 달달해', 'LeeSin', 'Night 9 19', 'Gragas', 'WBG Easyhoon', 'Twitch', 'LANZIKING', 'Renata', 'ww68'], ['Irelia', '삼괴권1', 'MonkeyKing', 'wangpiaoliang', 'Zoe', 'Baby S2', 'Ezreal', 'chongshengzhimen', 'Bard', 'Bearduck', 'Jayce', '어리고싶다', 'Nidalee', 'HNChaonan', 'Orianna', 'Seven', 'Samira', 'C9 Berserker', 'Nautilus', 'Night 9 19'], ['Taliyah', '태영이의모함', 'Talon', '전상득', 'Gragas', 'WBG Easyhoon', 'Jhin', 'yaoyaoxiaokeai', 'Yuumi', '모르는개산책이얌', 'Malphite', 'Night 9 19', 'MonkeyKing', 'Monster toys', 'Leblanc', '아파요 머리가', 'Aphelios', 'T1 Gumayusi', 'Nautilus', 'wayyyyy'], ['Lulu', 'ww68', 'LeeSin', 'Night 9 19', 'Ahri', '태영이의모함', 'Lucian', 'T1 Gumayusi', 'Yuumi', 'yaoyaoxiaokeai', 'Graves', 'HNChaonan', 'MonkeyKing', 'Monster toys', 'Azir', 'WBG Easyhoon', 'KogMaw', 'lcs superstar', 'Nami', 'xxxxxxm'], ['Rumble', '어쩌라고맞짱뜰까', 'Nidalee', 'fragiIe', 'Qiyana', 'Happy Game ToT', 'Twitch', 'chongshengzhimen', 'Nami', 'xxxxxxm', 'LeeSin', '우찬굳', 'Taliyah', 'byz', 'Yone', 'KT VicLa', 'Lucian', 'FLY Johnsun', 'Nautilus', 'Night 9 19'], ['Lucian', 'Canna00', 'Poppy', 'Night 9 19', 'TwistedFate', '농심 칼릭스', 'Samira', '강미나', 'Rell', 'Tao yan pang zi', 'Camille', 'KT VicLa', 'LeeSin', '우찬굳', 'Akali', 'asdasdsada', 'Vayne', 'C9 Berserker', 'Renata', 'Lc7'], ['Kennen', '순삭쿠키', 'RekSai', 'Night 9 19', 'Ahri', '할거없으니가', 'Ezreal', 'lcs superstar', 'Rumble', 'Rascal', 'Vladimir', '어쩌라고맞짱뜰까', 'LeeSin', '2CORINTHIANS', 'Zoe', 'Tiancaishaonian', 'Lucian', '태영이의모함', 'Nami', '과일파인애플'], ['Gwen', '여주월', 'Graves', '버기해적단 버기', 'Taliyah', '태영이의모함', 'Jinx', '에이 R 티', 'Thresh', 'Bearduck', 'MonkeyKing', 'TTTHHHH', 'Kindred', 'Conquer yourself', 'Syndra', 'Night 9 19', 'Ezreal', 'FLY Johnsun', 'Karma', 'TES 77'], ['Gragas', 'FLY Johnsun', 'MonkeyKing', 'jiaowoliangzai', 'Leblanc', '디알엑스 태윤', 'Kalista', 'LANZIKING', 'Nautilus', 'Tao yan pang zi', 'Sylas', 'TTTHHHH', 'Graves', 'Night 9 19', 'Vex', 'CruIserr', 'Ashe', '에이 R 티', 'Poppy', '참새크면비둘기'], ['Fiora', 'TTTHHHH', 'Graves', 'Night 9 19', 'Cassiopeia', 'Tiancaishaonian', 'Ezreal', 'LSB Envy', 'Karma', 'ebhtr', 'Yasuo', 'CruIserr', 'Diana', 'HNChaonan', 'Tryndamere', '다의미가없어요', 'Rengar', 'Rascal', 'Senna', '도화지에그린그림'], ['Fiora', 'LSB Envy', 'LeeSin', 'Dinai', 'Swain', 'Tiancaishaonian', 'Ezreal', '에이 R 티', 'Rumble', 'Rascal', 'Jax', '다의미가없어요', 'Graves', 'Night 9 19', 'Zoe', 'CruIserr', 'Jhin', 'Fatty', 'Karma', '해피아린'], ['Vladimir', 'V5 ppgod', 'LeeSin', 'we assassin', 'Corki', 'Shadow Penguin', 'Lucian', 'hope3', 'Renata', 'Night 9 19', 'MonkeyKing', 'TTTHHHH', 'Talon', 'Dan Xiao Gu', 'Zoe', 'Happy Game ToT', 'Samira', 'ff99', 'Nautilus', '농심라면다내꺼야'], ['Graves', '따봉 람머스', 'RekSai', 'Night 9 19', 'Zoe', '할거없으니가', 'Jhin', '난화내', 'Soraka', '농심라면다내꺼야', 'Kennen', '순삭쿠키', 'LeeSin', 'Dan Xiao Gu', 'Vex', 'Happy Game ToT', 'Nautilus', 'huihuilaide', 'Senna', 'ztt7'], ['Shyvana', '혈안의적룡 애디', 'Talon', '전상득', 'Swain', 'FLY Johnsun', 'Aphelios', 'chongshengzhimen', 'Nautilus', 'huihuilaide', 'Fiora', 'Supreme01', 'Viego', 'Night 9 19', 'Sylas', 'SLOW Shiba64', 'Ezreal', 'LSB Envy', 'Karma', 'xxxxxxm'], ['Kennen', 'julichanshengmei', 'MonkeyKing', '다시봄이올까요', 'Rumble', 'dalongmeiI', 'Kalista', 'stratingover', 'Rakan', 'LSB Kael', 'Shen', 'Lego77', 'Graves', 'Night 9 19', 'Leblanc', 'kxwqff', 'TahmKench', 'oh ooh vvoah', 'Senna', 'KT Noah'], ['Kennen', 'julichanshengmei', 'LeeSin', '다시봄이올까요', 'Taliyah', 'kxwqff', 'Kaisa', 'stratingover', 'Nautilus', 'Night 9 19', 'Olaf', 'V5 ppgod', 'Nidalee', 'Monster toys', 'Qiyana', 'SLOW Shiba64', 'Ezreal', '아프리카TV 짝강', 'Karma', 'oh ooh vvoah'], ['Gangplank', '머리는3일에한번', 'Graves', 'Night 9 19', 'Leblanc', '쪼렙이다말로하자', 'Samira', 'Xiang han zhl', 'Nautilus', '역천괴', 'Sejuani', 'Kingen', 'RekSai', 'donotlietome', 'Zoe', '폭탄목걸이수련법', 'Ezreal', 'FLY Johnsun', 'Karma', 'LSB Kael'], ['Renekton', '머리는3일에한번', 'Nocturne', 'Conquer yourself', 'Orianna', '쪼렙이다말로하자', 'Kalista', 'stratingover', 'Renata', '농심라면다내꺼야', 'MonkeyKing', 'TTTHHHH', 'Hecarim', 'Night 9 19', 'Ahri', '한화생명 로키', 'Samira', 'ff99', 'Nautilus', 'yaoyaoxiaokeai'], ['Gwen', '폭탄목걸이수련법', 'Graves', 'Night 9 19', 'Ahri', '한화생명 로키', 'Kalista', '서울은날씨가추워', 'Nautilus', '후회없는인생살게', 'Azir', 'WBG Easyhoon', 'Viego', 'byz', 'Rumble', 'Lego77', 'Ezreal', 'IHOP Pancakes', 'Lulu', '쪼렙이다말로하자'], ['Graves', 'Xie huang bao', 'Nidalee', 'Night 9 19', 'Gragas', '서울은날씨가추워', 'Ezreal', 'LSB Envy', 'Alistar', '후회없는인생살게', 'Corki', 'kxwqff', 'Kindred', 'wlsWkghksksp', 'Sylas', '한화생명 로키', 'Samira', 'Xiang han zhl', 'Nautilus', 'yaoyaoxiaokeai']]","[[True, '29분 24초'], [True, '19분 11초'], [False, '19분 7초'], [True, '24분 50초'], [False, '22분 42초'], [False, '21분 38초'], [True, '27분 39초'], [False, '27분 7초'], [False, '21분 58초'], [True, '11분 13초'], [False, '16분 6초'], [True, '15분 34초'], [False, '22분 59초'], [True, '30분 30초'], [False, '32분 3초'], [True, '26분 31초'], [True, '26분 18초'], [False, '31분 3초'], [True, '30분 18초'], [True, '14분 18초']]"
"[['Gwen', 'INTP그자체', 'LeeSin', '니르바나 R', 'Ahri', 'zhong men dui ju', 'Kalista', '가민준', 'Taric', 'ebhtr', 'Graves', 'qpalzmwoaj', 'Lillia', 'Monster toys', 'Yasuo', '은가뉴', 'Samira', 'HLE SamD1', 'Alistar', 'EveryD EveryM'], ['Sejuani', 'Kingen', 'Diana', 'Monster toys', 'Yasuo', 'oh ooh vvoah', 'Twitch', 'LANZIKING', 'Nami', 'yaoyaoxiaokeai', 'Gangplank', '머리는3일에한번', 'Viego', '2CORINTHIANS', 'Syndra', 'stratingover', 'Lucian', 'T1 Gumayusi', 'Yuumi', 'xxxxxxm'], ['Taliyah', '태영이의모함', 'Talon', '전상득', 'Gragas', 'WBG Easyhoon', 'Jhin', 'yaoyaoxiaokeai', 'Yuumi', '모르는개산책이얌', 'Malphite', 'Night 9 19', 'MonkeyKing', 'Monster toys', 'Leblanc', '아파요 머리가', 'Aphelios', 'T1 Gumayusi', 'Nautilus', 'wayyyyy'], ['Lulu', 'ww68', 'LeeSin', 'Night 9 19', 'Ahri', '태영이의모함', 'Lucian', 'T1 Gumayusi', 'Yuumi', 'yaoyaoxiaokeai', 'Graves', 'HNChaonan', 'MonkeyKing', 'Monster toys', 'Azir', 'WBG Easyhoon', 'KogMaw', 'lcs superstar', 'Nami', 'xxxxxxm'], ['Akshan', 'V5 ppgod', 'LeeSin', 'Conquer yourself', 'Leblanc', 'lnferno', 'Lucian', 'viper3', 'Nami', 'huihuilaide', 'Gwen', 'C9 Berserker', 'MonkeyKing', 'Monster toys', 'Veigar', 'ASD QQQ ZZZ', 'Kalista', 'hope3', 'Leona', '모르는개산책이얌'], ['Poppy', '스물다섯번째밤', 'Karthus', 'Brave boyy', 'Syndra', '2ke2', 'Xayah', '강미나', 'Renata', 'asdqwezxcb', 'Gragas', 'xiaozhewan', 'MonkeyKing', 'Monster toys', 'Taliyah', 'Leminem', 'TahmKench', 'Chancedong', 'Senna', 'JaeYounge2'], ['Volibear', 'Corgi1', 'Zed', 'Epilogue for you', 'Taliyah', 'Stars in the sky', 'Samira', 'Uneasy12', 'Alistar', 'huihuilaide', 'Gwen', '삼괴권1', 'Nidalee', 'Monster toys', 'Qiyana', '삼생만물물생단풍', 'Kaisa', 'chongshengzhimen', 'Leona', 'ww68'], ['Tryndamere', '다의미가없어요', 'Poppy', 'fragiIe', 'Taliyah', '태영이의모함', 'Twitch', 'LANZIKING', 'Renata', 'yueqianlongma', 'Rumble', 'Lego77', 'MonkeyKing', 'Monster toys', 'Diana', '버기해적단 버기', 'Kalista', 'viper3', 'Neeko', 'huihuilaide'], ['Aatrox', 'rastrive 0', 'Graves', 'ASD QQQ ZZZ', 'Leblanc', 'lnferno', 'TahmKench', 'huihuilaide', 'Senna', 'FLY Johnsun', 'Gragas', 'hope3', 'MonkeyKing', 'Monster toys', 'Vex', 'CruIserr', 'Aphelios', '난화내', 'Nautilus', '재훈이의모함'], ['Olaf', 'rastrive 0', 'Taliyah', '버기해적단 버기', 'Leblanc', 'aoiqweuqwq', 'Kalista', 'viper3', 'Pyke', 'ff99', 'LeeSin', 'FLY Josedeodo', 'Viego', 'Monster toys', 'Ahri', 'kxwqff', 'Aphelios', '한호랑', 'Leona', 'huihuilaide'], ['Yone', '한화생명 로키', 'RekSai', 'Monster toys', 'Orianna', 'ucal', 'Ezreal', '한호랑', 'Karma', 'laji fuzhu', 'Graves', 'rastrive 0', 'LeeSin', '2CORINTHIANS', 'Galio', 'qwesadz', 'Kaisa', 'kxwqff', 'Senna', '버기해적단 버기'], ['Malphite', 'Conquer yourself', 'Hecarim', 'Monster toys', 'Vex', '나를 존중하다', 'Swain', 'poome', 'Senna', 'viper3', 'Riven', 'Azhy', 'Taliyah', 'Radiohead', 'Qiyana', 'Happy Game ToT', 'Lucian', 'woaijiejie', 'Pyke', 'ff99'], ['Camille', 'we assassin', 'MonkeyKing', 'Monster toys', 'Zoe', 'DK Pullbae', 'Jhin', '헤나의 룩북', 'Syndra', '참새크면비둘기', 'Vladimir', 'V5 ppgod', 'Graves', 'ASD QQQ ZZZ', 'Ahri', '2CORINTHIANS', 'TahmKench', '후회없는인생살게', 'Senna', 'opasdwqexz'], ['Shyvana', '혈안의적룡 애디', 'Graves', 'mxxzz', 'Taliyah', '도화지에그린그림', 'Lucian', 'hope3', 'Renata', 'Bearduck', 'Gangplank', 'waywardzz', 'MonkeyKing', 'Monster toys', 'Zoe', 'Hide on bush', 'Draven', 'C9 Berserker', 'Nami', 'zztaibaba'], ['Kennen', 'julichanshengmei', 'LeeSin', '다시봄이올까요', 'Taliyah', 'kxwqff', 'Kaisa', 'stratingover', 'Nautilus', 'Night 9 19', 'Olaf', 'V5 ppgod', 'Nidalee', 'Monster toys', 'Qiyana', 'SLOW Shiba64', 'Ezreal', '아프리카TV 짝강', 'Karma', 'oh ooh vvoah'], ['Volibear', 'Corgi1', 'Nidalee', 'Conquer yourself', 'Yasuo', '할거없으니가', 'MonkeyKing', 'Bearduck', 'Senna', '해피아린', 'Rumble', 'Lego77', 'Rengar', 'Monster toys', 'Fizz', '금현성1', 'Ezreal', 'FLY Johnsun', 'Pyke', 'haroz']]","[[False, '16분 16초'], [True, '30분 13초'], [False, '19분 7초'], [True, '24분 50초'], [True, '27분 8초'], [True, '33분 49초'], [False, '20분 11초'], [True, '29분 45초'], [False, '31분 25초'], [True, '19분 1초'], [True, '22분 20초'], [False, '28분 36초'], [False, '24분 16초'], [True, '25분 41초'], [True, '26분 31초'], [True, '32분 12초']]"
"[['Jayce', 'stratingover', 'MonkeyKing', 'wangpiaoliang', 'Taliyah', '할거없으니가', 'Ezreal', 'T1 Gumayusi', 'Nautilus', 'oh ooh vvoah', 'Rumble', 'Kingen', 'Nidalee', 'JUGKlNG', 'Twitch', 'chongshengzhimen', 'LeeSin', 'KT Noah', 'Senna', 'IHOP Pancakes'], ['Sejuani', 'Kingen', 'Diana', 'Monster toys', 'Yasuo', 'oh ooh vvoah', 'Twitch', 'LANZIKING', 'Nami', 'yaoyaoxiaokeai', 'Gangplank', '머리는3일에한번', 'Viego', '2CORINTHIANS', 'Syndra', 'stratingover', 'Lucian', 'T1 Gumayusi', 'Yuumi', 'xxxxxxm'], ['Jax', 'Kingen', 'Rengar', 'cctt', 'Leblanc', 'DK Pullbae', 'TahmKench', 'Rascal', 'Senna', '도화지에그린그림', 'Gwen', 'BRO Morgan', 'LeeSin', '우찬굳', 'Zoe', 'KT VicLa', 'Draven', 'woaijiejie', 'Thresh', 'TES 77'], ['Irelia', 'Kingen', 'LeeSin', 'Radiohead', 'Ahri', 'FPX q2380023067f', 'Swain', 'T1 Tr1gger', 'Pyke', 'poome', 'Graves', 'Dinai', 'Nidalee', 'Rossoo', 'Galio', '베란다거북이', 'MonkeyKing', '호잇이', 'Senna', 'JaeYounge2'], ['MonkeyKing', 'TTTHHHH', 'LeeSin', '2CORINTHIANS', 'Taliyah', '베란다거북이', 'Kaisa', 'FLY Johnsun', 'Alistar', 'TES 77', 'Renekton', 'Kingen', 'Diana', '우찬굳', 'Tristana', 'waiga', 'Ezreal', 'JaeYounge2', 'Nautilus', 'yaoyaoxiaokeai'], ['Vladimir', 'Kingen', 'Talon', 'wangpiaoliang', 'Qiyana', 'Happy Game ToT', 'Caitlyn', 'iuG1L', 'Karma', '오늘도냥냥', 'Zoe', '폭탄목걸이수련법', 'MonkeyKing', 'Water9f', 'Gangplank', '머리는3일에한번', 'Ezreal', 'FLY Johnsun', 'Yuumi', 'TES 77'], ['Gangplank', '머리는3일에한번', 'Graves', 'Night 9 19', 'Leblanc', '쪼렙이다말로하자', 'Samira', 'Xiang han zhl', 'Nautilus', '역천괴', 'Sejuani', 'Kingen', 'RekSai', 'donotlietome', 'Zoe', '폭탄목걸이수련법', 'Ezreal', 'FLY Johnsun', 'Karma', 'LSB Kael'], ['Sejuani', 'fragiIe', 'Graves', 'Dan Xiao Gu', 'Taliyah', 'kxwqff', 'Xayah', 'guikkl', 'Ashe', '역천괴', 'Gwen', 'Kingen', 'LeeSin', 'DK Saint', 'Zoe', '쪼렙이다말로하자', 'Kalista', 'ff99', 'Renata', 'yueqianlongma']]","[[False, '20분 39초'], [True, '30분 13초'], [True, '26분 20초'], [False, '27분 57초'], [True, '21분 22초'], [True, '24분 54초'], [True, '26분 18초'], [True, '35분 5초']]"
