"[117, 50, 50, 121, -1, -1, 46, 54, 117, 51, 45, 11, 90, 0, 2, 104, 55, 387, 122, -2, -2, 38, -2, -2, 48, 54, 421, 80, -2, -2]","(True, '37분 17초')"
"[47, 67, 3, 121, 0, 1, 91, -2, -2, 16, 61, 33, 146, 59, 446, 71, -1, -1, 122, 55, 277, 2, 69, 61, 28, -2, -2, 125, -1, -1]","(True, '22분 5초')"
"[47, 60, 25, 122, 33, 9, 54, 33, 3, 126, 50, 18, 13, 67, 9, 36, -2, -2, 89, 67, 3, 148, 42, 74, 51, 54, 13, 96, -1, -1]","(True, '26분 27초')"
"[38, 75, 8, 37, -2, -2, 63, -2, -2, 50, -2, -2, 93, -2, -2, 17, -2, -2, 139, 21, 19, 11, 32, 28, 148, 54, 215, 117, 78, 45]","(False, '30분 36초')"
"[30, 73, 40, 37, -2, -2, 118, 57, 97, 50, 57, 21, 80, -2, -2, 141, 67, 3, 60, 33, 6, 129, 43, 42, 103, 51, 154, 65, -2, -2]","(False, '22분 19초')"
"[98, 52, 936, 22, 63, 19, 42, 83, 6, 51, -1, -1, 97, -2, -2, 35, 56, 244, 95, 61, 75, 90, 69, 13, 50, -2, -2, 86, 71, 31]","(False, '3분 21초')"
"[141, 48, 31, 144, -1, -1, 1, 58, 269, 145, -2, -2, 5, -1, -1, 134, 33, 6, 91, 55, 148, 135, 40, 5, 8, 52, 60, 97, 63, 35]","(False, '16분 5초')"
"[150, 0, 1, 82, 67, 9, 129, 39, 18, 50, -2, -2, 73, 59, 74, 47, -2, -2, 139, 70, 10, 121, 57, 14, 28, -2, -2, 52, -2, -2]","(True, '27분 7초')"
"[46, 41, 39, 142, 59, 93, 1, 66, 32, 103, 55, 64, 80, 51, 55, 38, 57, 35, 37, 55, 108, 137, 55, 96, 68, -2, -2, 78, -2, -2]","(True, '15분 34초')"
"[42, -2, -2, 82, 52, 98, 86, 63, 8, 51, -2, -2, 80, 62, 37, 134, -1, -1, 91, 75, 8, 7, 56, 113, 28, -1, -1, 32, -1, -1]","(False, '25분 41초')"
"[3, 45, 20, 122, 74, 42, 32, 55, 20, 50, 33, 15, 97, 25, 4, 33, 46, 48, 64, 48, 214, 1, 44, 43, 28, 56, 61, 151, 63, 16]","(True, '24분 47초')"
"[149, 59, 186, 64, -1, -1, 121, 82, 11, 154, 64, 11, 12, 67, 9, 56, -1, -1, 82, 68, 22, 91, 66, 35, 28, 25, 4, 105, 67, 3]","(True, '18분 27초')"
"[121, -1, -1, 122, 63, 46, 140, -2, -2, 51, 65, 74, 80, 69, 35, 149, 57, 7, 99, 53, 585, 157, 64, 80, 28, 59, 44, 69, 46, 24]","(True, '15분 53초')"
"[112, 63, 336, 139, 52, 67, 140, -2, -2, 51, -1, -1, 65, 78, 9, 38, 67, 9, 22, 52, 52, 91, 54, 349, 28, -2, -2, 105, -2, -2]","(True, '22분 51초')"
"[98, 53, 132, 144, 75, 4, 157, 60, 5, 50, -2, -2, 80, 38, 26, 141, 100, 1, 139, 47, 62, 137, 50, 100, 28, -2, -2, 52, 54, 149]","(True, '25분 42초')"
"[100, -2, -2, 82, 64, 83, 121, 47, 19, 48, 55, 42, 52, 64, 22, 38, -2, -2, 95, 63, 106, 157, 25, 4, 8, 49, 94, 125, 80, 5]","(False, '21분 53초')"
"[85, 56, 308, 25, 100, 1, 119, 43, 7, 154, 60, 160, 69, 0, 2, 46, 55, 568, 122, -2, -2, 63, 50, 10, 126, -2, -2, 151, 50, 2]","(True, '23분 38초')"
"[149, 62, 92, 122, 57, 230, 2, 57, 7, 48, 42, 31, 52, 50, 2, 36, 75, 4, 37, 100, 2, 157, 53, 173, 28, -2, -2, 80, 44, 9]","(False, '21분 45초')"
